Truckstop Name,Address,City,State,lat,lon,Retail Price
Mega_Stop_326,1724 Highway Blvd,City_415,MI,30.4119,-75.2958,3.81
Mega_Stop_327,4901 Highway Blvd,City_66,IL,45.4128,-113.6499,4.33
Mega_Stop_328,3517 Highway Blvd,City_155,NC,32.3173,-85.5235,3.44
Mega_Stop_329,8166 Highway Blvd,City_79,IL,34.4247,-124.1517,3.98
Mega_Stop_330,9889 Highway Blvd,City_449,NY,47.3369,-104.5152,4.14
Mega_Stop_331,6998 Highway Blvd,City_214,CA,33.2441,-118.5662,3.07
Mega_Stop_332,6158 Highway Blvd,City_264,MI,48.0033,-71.4046,3.49
Mega_Stop_333,2757 Highway Blvd,City_255,IL,40.1533,-72.9558,3.75
Mega_Stop_334,1107 Highway Blvd,City_21,MI,43.6504,-89.4495,3.17
Mega_Stop_335,3187 Highway Blvd,City_353,CA,26.1021,-109.1834,4.73
Mega_Stop_336,2109 Highway Blvd,City_251,FL,28.5804,-113.8056,3.41
Mega_Stop_337,3725 Highway Blvd,City_44,GA,32.1199,-91.5682,4.84
Mega_Stop_338,2632 Highway Blvd,City_183,GA,45.0066,-112.4587,4.29
Mega_Stop_339,8164 Highway Blvd,City_459,OH,36.0962,-81.5685,4.0
Mega_Stop_340,538 Highway Blvd,City_482,IL,28.0115,-123.87,4.05
Mega_Stop_341,8640 Highway Blvd,City_378,FL,25.3066,-118.2466,4.83
Mega_Stop_342,1942 Highway Blvd,City_321,TX,47.872,-68.9088,3.39
Mega_Stop_343,3604 Highway Blvd,City_233,OH,27.5752,-80.9299,3.87
Mega_Stop_344,5822 Highway Blvd,City_150,IL,38.692,-109.034,4.61
Mega_Stop_345,9289 Highway Blvd,City_65,IL,37.4289,-103.3556,3.66
Mega_Stop_346,4761 Highway Blvd,City_160,PA,34.1485,-113.1174,3.05
Mega_Stop_347,7732 Highway Blvd,City_347,CA,44.4757,-67.0708,3.27
Mega_Stop_348,2988 Highway Blvd,City_135,FL,24.8691,-85.6648,3.05
Mega_Stop_349,996 Highway Blvd,City_122,NY,37.8569,-84.5588,4.93
Mega_Stop_350,8432 Highway Blvd,City_347,MI,29.8364,-79.7395,3.69
Mega_Stop_351,3016 Highway Blvd,City_354,FL,37.6135,-121.8656,3.53
Mega_Stop_352,2622 Highway Blvd,City_57,MI,36.0355,-100.2998,3.88
Mega_Stop_353,1455 Highway Blvd,City_191,PA,31.3049,-77.2423,3.33
Mega_Stop_354,9883 Highway Blvd,City_157,PA,39.1381,-119.4511,3.78
Mega_Stop_355,7042 Highway Blvd,City_325,IL,26.859,-115.7558,3.88
Mega_Stop_356,4504 Highway Blvd,City_208,CA,48.8967,-73.1279,3.69
Mega_Stop_357,245 Highway Blvd,City_212,IL,36.7483,-85.8564,3.55
Mega_Stop_358,9366 Highway Blvd,City_99,OH,43.773,-108.8467,3.21
Mega_Stop_359,6456 Highway Blvd,City_9,FL,33.878,-85.6266,4.85
Mega_Stop_360,3003 Highway Blvd,City_420,CA,24.9138,-115.5444,3.3
Mega_Stop_361,3971 Highway Blvd,City_256,NY,35.1537,-78.1874,3.19
Mega_Stop_362,8025 Highway Blvd,City_296,CA,25.0067,-81.4346,3.69
Mega_Stop_363,2732 Highway Blvd,City_349,OH,43.8804,-89.8003,5.0
Mega_Stop_364,1386 Highway Blvd,City_472,GA,47.8753,-89.2844,3.8
Mega_Stop_365,8726 Highway Blvd,City_328,FL,32.2057,-98.4614,4.68
Mega_Stop_366,3323 Highway Blvd,City_347,OH,45.6182,-113.5467,4.81
Mega_Stop_367,1936 Highway Blvd,City_317,TX,28.2093,-118.3569,3.89
Mega_Stop_368,5593 Highway Blvd,City_494,CA,24.6191,-112.8867,4.17
Mega_Stop_369,7987 Highway Blvd,City_418,CA,32.6483,-109.3163,3.62
Mega_Stop_370,1833 Highway Blvd,City_262,IL,45.0089,-83.6893,4.57
Mega_Stop_371,2936 Highway Blvd,City_450,TX,27.5846,-110.5527,4.4
Mega_Stop_372,3963 Highway Blvd,City_389,OH,44.5726,-69.8002,4.84
Mega_Stop_373,4527 Highway Blvd,City_182,NC,40.347,-79.0051,3.06
Mega_Stop_374,6663 Highway Blvd,City_104,FL,30.9743,-98.7627,3.07
Mega_Stop_375,7017 Highway Blvd,City_190,CA,35.2432,-124.9959,3.99
Mega_Stop_376,4744 Highway Blvd,City_99,GA,47.8962,-105.2937,4.21
Mega_Stop_377,6192 Highway Blvd,City_180,IL,26.2332,-76.5976,3.43
Mega_Stop_378,778 Highway Blvd,City_29,TX,43.067,-106.2036,3.01
Mega_Stop_379,1987 Highway Blvd,City_390,TX,41.8793,-82.7952,4.08
Mega_Stop_380,6370 Highway Blvd,City_225,NY,32.5177,-74.2153,4.02
Mega_Stop_381,8693 Highway Blvd,City_272,IL,30.0396,-113.2216,3.58
Mega_Stop_382,9959 Highway Blvd,City_74,PA,35.6943,-122.535,3.16
Mega_Stop_383,2387 Highway Blvd,City_220,CA,42.8077,-110.3438,4.85
Mega_Stop_384,5546 Highway Blvd,City_152,FL,32.6981,-101.4972,3.6
Mega_Stop_385,5042 Highway Blvd,City_425,NC,26.5003,-91.6662,3.2
Mega_Stop_386,6789 Highway Blvd,City_113,GA,26.8241,-78.4224,3.95
Mega_Stop_387,2519 Highway Blvd,City_251,GA,25.8698,-82.5531,3.74
Mega_Stop_388,6155 Highway Blvd,City_440,IL,32.7442,-84.7298,4.34
Mega_Stop_389,378 Highway Blvd,City_324,CA,32.5964,-93.7867,3.0
Mega_Stop_390,3428 Highway Blvd,City_45,FL,48.318,-75.9908,4.94
Mega_Stop_391,4830 Highway Blvd,City_50,FL,33.9895,-97.3413,4.21
Mega_Stop_392,1469 Highway Blvd,City_236,NY,46.6898,-84.2978,4.71
Mega_Stop_393,857 Highway Blvd,City_441,NC,28.3532,-115.7134,3.59
Mega_Stop_394,6433 Highway Blvd,City_212,NC,48.0763,-97.5186,3.75
Mega_Stop_395,9259 Highway Blvd,City_487,GA,43.1653,-124.2059,4.93
Mega_Stop_396,6673 Highway Blvd,City_463,IL,29.794,-97.1564,4.36
Mega_Stop_397,5031 Highway Blvd,City_231,TX,40.9503,-70.6444,3.84
Mega_Stop_398,5583 Highway Blvd,City_91,OH,24.6137,-99.9463,3.2
Mega_Stop_399,6584 Highway Blvd,City_455,CA,34.8782,-98.9422,3.46
Mega_Stop_400,1326 Highway Blvd,City_42,PA,36.0884,-98.9147,3.4
Mega_Stop_401,1235 Highway Blvd,City_442,NC,32.9606,-91.5163,4.9
Mega_Stop_402,7987 Highway Blvd,City_233,FL,43.9354,-81.419,3.41
Mega_Stop_403,2813 Highway Blvd,City_78,GA,47.497,-91.8393,4.52
Mega_Stop_404,6137 Highway Blvd,City_25,CA,34.7896,-71.0466,3.5
Mega_Stop_405,401 Highway Blvd,City_126,NC,37.9495,-120.8392,3.52
Mega_Stop_406,7288 Highway Blvd,City_354,CA,24.7577,-83.5478,4.85
Mega_Stop_407,5339 Highway Blvd,City_25,OH,37.3156,-84.8647,4.16
Mega_Stop_408,7920 Highway Blvd,City_406,NY,43.9619,-101.6493,4.67
Mega_Stop_409,7433 Highway Blvd,City_447,IL,29.9761,-68.6368,4.5
Mega_Stop_410,2215 Highway Blvd,City_92,NC,28.2224,-89.5041,4.76
Mega_Stop_411,1954 Highway Blvd,City_192,GA,33.9314,-69.7592,3.73
Mega_Stop_412,8476 Highway Blvd,City_456,MI,42.1253,-70.3214,3.08
Mega_Stop_413,5248 Highway Blvd,City_122,OH,42.1132,-91.4679,3.65
Mega_Stop_414,5787 Highway Blvd,City_222,PA,33.3261,-111.5819,3.07
Mega_Stop_415,8782 Highway Blvd,City_153,TX,47.8243,-119.9147,4.97
Mega_Stop_416,3803 Highway Blvd,City_104,TX,39.3991,-124.3699,4.0
Mega_Stop_417,8748 Highway Blvd,City_133,FL,27.0451,-124.4758,3.02
Mega_Stop_418,7737 Highway Blvd,City_373,IL,34.5425,-80.3925,4.87
Mega_Stop_419,9711 Highway Blvd,City_176,CA,24.6504,-68.0955,4.02
Mega_Stop_420,5409 Highway Blvd,City_270,NC,41.0593,-107.7338,4.61
Mega_Stop_421,1050 Highway Blvd,City_152,NY,33.3166,-100.8766,4.99
Mega_Stop_422,809 Highway Blvd,City_181,IL,27.2743,-97.1294,4.63
Mega_Stop_423,5322 Highway Blvd,City_466,OH,29.4993,-118.6404,4.46
Mega_Stop_424,2052 Highway Blvd,City_118,PA,47.3036,-86.7872,3.05
Mega_Stop_425,8968 Highway Blvd,City_89,FL,46.9187,-108.3522,3.74
Mega_Stop_426,4124 Highway Blvd,City_326,MI,26.189,-79.8497,3.73
Mega_Stop_427,7806 Highway Blvd,City_323,PA,35.753,-99.2162,3.29
Mega_Stop_428,5877 Highway Blvd,City_48,GA,29.0675,-99.9519,4.61
Mega_Stop_429,1862 Highway Blvd,City_479,GA,36.7993,-82.5881,3.89
Mega_Stop_430,5684 Highway Blvd,City_247,CA,30.7063,-105.947,3.75
Mega_Stop_431,3869 Highway Blvd,City_240,NY,42.0519,-80.2191,4.42
Mega_Stop_432,1776 Highway Blvd,City_138,NC,40.3858,-119.5496,3.89
Mega_Stop_433,2865 Highway Blvd,City_48,OH,37.1398,-105.739,3.92
Mega_Stop_434,4999 Highway Blvd,City_172,CA,39.5204,-112.6624,4.98
Mega_Stop_435,1125 Highway Blvd,City_298,GA,31.8896,-70.1633,3.69
Mega_Stop_436,9650 Highway Blvd,City_186,CA,47.7047,-78.0162,3.11
Mega_Stop_437,1967 Highway Blvd,City_205,FL,43.0246,-87.21,4.61
Mega_Stop_438,9255 Highway Blvd,City_58,OH,35.2446,-112.6209,3.6
Mega_Stop_439,9525 Highway Blvd,City_286,NY,36.8241,-80.362,3.25
Mega_Stop_440,375 Highway Blvd,City_296,CA,34.5859,-115.8725,3.88
Mega_Stop_441,3850 Highway Blvd,City_352,MI,29.2584,-115.5441,3.26
Mega_Stop_442,901 Highway Blvd,City_187,PA,47.6423,-84.7873,4.9
Mega_Stop_443,2564 Highway Blvd,City_284,TX,40.7096,-69.9854,3.88
Mega_Stop_444,3184 Highway Blvd,City_235,FL,35.8174,-113.6275,4.87
Mega_Stop_445,7635 Highway Blvd,City_483,MI,30.3895,-116.1161,4.53
Mega_Stop_446,2644 Highway Blvd,City_58,MI,38.4561,-89.2594,4.28
Mega_Stop_447,4888 Highway Blvd,City_351,NY,24.3873,-87.77,4.49
Mega_Stop_448,108 Highway Blvd,City_137,MI,24.3562,-82.3857,3.03
Mega_Stop_449,7329 Highway Blvd,City_194,IL,44.4678,-97.0469,4.75
Mega_Stop_450,8832 Highway Blvd,City_330,NC,27.5694,-68.5617,3.96
Mega_Stop_451,8144 Highway Blvd,City_111,OH,30.7977,-86.0532,4.0
Mega_Stop_452,9200 Highway Blvd,City_15,TX,44.5213,-106.7482,3.99
Mega_Stop_453,1250 Highway Blvd,City_451,CA,44.7812,-103.0018,4.18
Mega_Stop_454,3816 Highway Blvd,City_482,NC,47.2699,-121.5792,3.52
Mega_Stop_455,7959 Highway Blvd,City_189,GA,37.5415,-88.0424,3.01
Mega_Stop_456,5418 Highway Blvd,City_275,GA,44.5556,-74.2977,3.34
Mega_Stop_457,3901 Highway Blvd,City_376,PA,44.1775,-109.5721,3.95
Mega_Stop_458,9745 Highway Blvd,City_86,IL,28.9299,-112.1758,3.88
Mega_Stop_459,2633 Highway Blvd,City_286,GA,33.9502,-102.4644,4.84
Mega_Stop_460,8178 Highway Blvd,City_168,NC,32.0136,-117.3747,3.23
Mega_Stop_461,8148 Highway Blvd,City_476,GA,48.54,-96.3862,4.8
Mega_Stop_462,8058 Highway Blvd,City_182,OH,46.9794,-108.3977,4.69
Mega_Stop_463,2389 Highway Blvd,City_219,MI,36.7829,-107.0923,4.92
Mega_Stop_464,8927 Highway Blvd,City_169,OH,32.6603,-118.2751,4.22
Mega_Stop_465,9475 Highway Blvd,City_238,CA,46.9254,-91.8449,4.19
Mega_Stop_466,1391 Highway Blvd,City_229,NC,27.5619,-102.6119,4.0
Mega_Stop_467,4066 Highway Blvd,City_284,NC,42.1714,-107.6962,3.59
Mega_Stop_468,7981 Highway Blvd,City_324,NY,24.3242,-69.9772,4.86
Mega_Stop_469,7705 Highway Blvd,City_238,PA,26.9907,-71.5477,3.93
Mega_Stop_470,3894 Highway Blvd,City_367,FL,46.4859,-116.2108,4.49
Mega_Stop_471,4288 Highway Blvd,City_342,NY,44.715,-74.1188,3.4
Mega_Stop_472,8123 Highway Blvd,City_388,IL,44.7169,-75.3461,4.62
Mega_Stop_473,3779 Highway Blvd,City_220,FL,33.7053,-76.8987,3.57
Mega_Stop_474,6940 Highway Blvd,City_17,CA,47.5655,-113.1758,4.45
Mega_Stop_475,7357 Highway Blvd,City_105,NY,48.562,-74.2928,4.77
Mega_Stop_476,9248 Highway Blvd,City_282,PA,29.2306,-109.3304,4.64
Mega_Stop_477,269 Highway Blvd,City_56,NY,27.4068,-69.4225,3.63
Mega_Stop_478,3097 Highway Blvd,City_300,MI,24.3946,-69.6579,3.75
Mega_Stop_479,4239 Highway Blvd,City_490,FL,44.6489,-97.8744,4.6
Mega_Stop_480,6479 Highway Blvd,City_456,CA,30.4016,-122.8767,3.57
Mega_Stop_481,1225 Highway Blvd,City_163,CA,47.2523,-115.038,4.81
Mega_Stop_482,1136 Highway Blvd,City_278,MI,47.9581,-100.4628,4.92
Mega_Stop_483,650 Highway Blvd,City_84,TX,35.4222,-124.9493,3.41
Mega_Stop_484,5510 Highway Blvd,City_268,OH,30.1009,-98.835,4.33
Mega_Stop_485,4593 Highway Blvd,City_65,IL,30.3608,-87.6563,4.27
Mega_Stop_486,7868 Highway Blvd,City_484,TX,24.0278,-100.2785,4.2
Mega_Stop_487,7875 Highway Blvd,City_431,MI,46.4394,-96.9285,4.39
Mega_Stop_488,1549 Highway Blvd,City_312,PA,47.6143,-69.5682,3.01
Mega_Stop_489,8257 Highway Blvd,City_384,TX,26.9219,-106.4879,4.9
Mega_Stop_490,2055 Highway Blvd,City_285,PA,41.1526,-75.0923,3.07
Mega_Stop_491,5865 Highway Blvd,City_20,CA,41.882,-84.5804,4.54
Mega_Stop_492,5517 Highway Blvd,City_161,OH,43.5624,-96.9823,4.08
Mega_Stop_493,6057 Highway Blvd,City_256,CA,44.714,-81.0388,4.04
Mega_Stop_494,2984 Highway Blvd,City_303,CA,37.7638,-115.532,4.83
Mega_Stop_495,4870 Highway Blvd,City_447,NC,38.8619,-81.2852,4.94
Mega_Stop_496,4033 Highway Blvd,City_158,MI,34.4017,-106.4644,3.91
Mega_Stop_497,7854 Highway Blvd,City_423,GA,31.6789,-71.1105,3.19
Mega_Stop_498,4761 Highway Blvd,City_110,MI,41.2741,-111.1791,3.03
Mega_Stop_499,4246 Highway Blvd,City_241,TX,47.173,-70.2455,4.79
Mega_Stop_500,8374 Highway Blvd,City_346,NC,37.598,-71.8822,3.6
Mega_Stop_501,1371 Highway Blvd,City_203,OH,45.7696,-75.1707,4.86
Mega_Stop_502,2320 Highway Blvd,City_352,PA,31.2151,-120.6992,3.2
Mega_Stop_503,1592 Highway Blvd,City_451,MI,25.4779,-104.2702,4.73
Mega_Stop_504,7754 Highway Blvd,City_78,PA,29.8944,-99.9863,4.3
Mega_Stop_505,476 Highway Blvd,City_129,CA,42.8478,-109.5239,3.8
Mega_Stop_506,3997 Highway Blvd,City_250,GA,43.0564,-119.1008,4.87
Mega_Stop_507,6397 Highway Blvd,City_87,CA,30.0246,-72.5013,3.71
Mega_Stop_508,8540 Highway Blvd,City_361,NY,34.1538,-105.1738,3.6
Mega_Stop_509,262 Highway Blvd,City_35,FL,40.4869,-118.859,4.17
Mega_Stop_510,7786 Highway Blvd,City_136,IL,33.4744,-98.2719,4.02
Mega_Stop_511,4138 Highway Blvd,City_44,IL,43.7013,-77.029,4.34
Mega_Stop_512,3717 Highway Blvd,City_279,TX,42.1519,-120.6203,3.43
Mega_Stop_513,7320 Highway Blvd,City_15,NY,32.6936,-115.9263,4.66
Mega_Stop_514,9653 Highway Blvd,City_29,TX,48.1908,-75.1448,3.87
Mega_Stop_515,6375 Highway Blvd,City_206,OH,31.5693,-94.7835,4.79
Mega_Stop_516,2856 Highway Blvd,City_330,OH,33.5781,-117.0905,3.56
Mega_Stop_517,9556 Highway Blvd,City_282,MI,41.438,-75.3794,4.85
Mega_Stop_518,6876 Highway Blvd,City_474,MI,31.0642,-69.4973,4.19
Mega_Stop_519,2078 Highway Blvd,City_236,PA,30.9263,-107.5343,4.32
Mega_Stop_520,9736 Highway Blvd,City_302,GA,42.3315,-74.8219,4.45
Mega_Stop_521,5509 Highway Blvd,City_442,NY,26.0396,-111.7555,4.1
Mega_Stop_522,9062 Highway Blvd,City_322,GA,34.7536,-102.3201,3.58
Mega_Stop_523,101 Highway Blvd,City_243,GA,25.6111,-107.2495,3.13
Mega_Stop_524,3420 Highway Blvd,City_362,NY,30.4302,-116.2664,3.71
Mega_Stop_525,973 Highway Blvd,City_321,OH,44.9269,-111.6149,3.19
Mega_Stop_526,8239 Highway Blvd,City_120,IL,40.4738,-107.9116,3.56
Mega_Stop_527,4416 Highway Blvd,City_192,IL,32.6054,-68.5433,3.51
Mega_Stop_528,8143 Highway Blvd,City_303,NY,33.1057,-116.4849,3.64
Mega_Stop_529,6018 Highway Blvd,City_494,GA,28.1466,-89.5669,3.69
Mega_Stop_530,9885 Highway Blvd,City_29,TX,30.4337,-111.37,3.56
Mega_Stop_531,2201 Highway Blvd,City_248,NC,42.0461,-118.2861,4.77
Mega_Stop_532,9349 Highway Blvd,City_167,PA,32.028,-85.812,4.61
Mega_Stop_533,7002 Highway Blvd,City_168,FL,32.337,-112.7566,4.33
Mega_Stop_534,9786 Highway Blvd,City_17,IL,46.5294,-105.8629,3.17
Mega_Stop_535,1009 Highway Blvd,City_1,GA,39.6129,-115.5281,4.56
Mega_Stop_536,2511 Highway Blvd,City_4,OH,45.9617,-67.0381,3.77
Mega_Stop_537,9530 Highway Blvd,City_173,OH,47.5469,-107.2129,3.85
Mega_Stop_538,2700 Highway Blvd,City_72,IL,38.9689,-101.3312,4.79
Mega_Stop_539,9347 Highway Blvd,City_41,TX,27.0882,-81.1707,3.04
Mega_Stop_540,7437 Highway Blvd,City_65,TX,45.0605,-109.529,4.17
Mega_Stop_541,1987 Highway Blvd,City_119,MI,44.604,-82.241,4.24
Mega_Stop_542,1249 Highway Blvd,City_23,TX,47.8642,-90.6534,3.96
Mega_Stop_543,9166 Highway Blvd,City_483,FL,27.0425,-82.3224,4.3
Mega_Stop_544,1245 Highway Blvd,City_274,TX,27.3458,-124.5772,3.49
Mega_Stop_545,6345 Highway Blvd,City_203,PA,35.1181,-114.3935,3.47
Mega_Stop_546,3177 Highway Blvd,City_340,TX,31.7279,-121.1403,3.91
Mega_Stop_547,4001 Highway Blvd,City_169,FL,36.3045,-77.8173,4.8
Mega_Stop_548,1942 Highway Blvd,City_106,OH,46.4715,-111.3042,4.44
Mega_Stop_549,7366 Highway Blvd,City_42,FL,26.0271,-93.5367,4.79
Mega_Stop_550,8067 Highway Blvd,City_284,NY,34.6575,-89.1366,4.02
Mega_Stop_551,5835 Highway Blvd,City_424,OH,33.9999,-123.2437,4.03
Mega_Stop_552,3783 Highway Blvd,City_173,TX,47.6104,-98.5178,3.73
Mega_Stop_553,236 Highway Blvd,City_161,CA,40.7408,-83.715,4.18
Mega_Stop_554,4058 Highway Blvd,City_22,NY,26.7541,-96.2764,3.42
Mega_Stop_555,3915 Highway Blvd,City_326,CA,40.5075,-87.0096,4.67
Mega_Stop_556,714 Highway Blvd,City_345,GA,24.322,-92.4461,3.74
Mega_Stop_557,4554 Highway Blvd,City_50,TX,38.4413,-104.5017,3.11
Mega_Stop_558,7267 Highway Blvd,City_285,CA,31.1392,-98.6799,3.09
Mega_Stop_559,2181 Highway Blvd,City_273,NC,44.2852,-117.5458,3.83
Mega_Stop_560,1923 Highway Blvd,City_191,IL,31.4367,-81.1743,3.28
Mega_Stop_561,7357 Highway Blvd,City_181,NY,41.0083,-123.6766,3.87
Mega_Stop_562,4935 Highway Blvd,City_376,OH,39.7607,-102.7561,3.94
Mega_Stop_563,7022 Highway Blvd,City_212,CA,45.0743,-77.8555,3.63
Mega_Stop_564,9856 Highway Blvd,City_228,GA,31.3609,-115.7019,3.95
Mega_Stop_565,852 Highway Blvd,City_139,NY,47.1232,-115.8112,3.37
Mega_Stop_566,9108 Highway Blvd,City_247,OH,40.288,-116.7655,3.22
Mega_Stop_567,6841 Highway Blvd,City_77,CA,46.0847,-84.0954,3.26
Mega_Stop_568,3241 Highway Blvd,City_330,TX,38.4273,-116.8729,3.82
Mega_Stop_569,9344 Highway Blvd,City_162,PA,26.539,-69.7129,4.89
Mega_Stop_570,6578 Highway Blvd,City_194,PA,30.8158,-73.925,4.81
Mega_Stop_571,3870 Highway Blvd,City_328,NY,39.1385,-102.7269,4.87
Mega_Stop_572,1078 Highway Blvd,City_245,OH,33.5603,-109.7369,4.6
Mega_Stop_573,1650 Highway Blvd,City_422,GA,42.1357,-81.9376,3.72
Mega_Stop_574,579 Highway Blvd,City_194,FL,34.9084,-67.5312,4.99
Mega_Stop_575,8531 Highway Blvd,City_279,FL,34.1319,-123.3699,3.4
Mega_Stop_576,7226 Highway Blvd,City_384,NC,28.0066,-71.1631,3.73
Mega_Stop_577,5070 Highway Blvd,City_311,MI,40.4537,-124.4677,4.27
Mega_Stop_578,4469 Highway Blvd,City_291,TX,29.2339,-86.2126,4.08
Mega_Stop_579,6284 Highway Blvd,City_390,OH,46.7133,-78.114,3.05
Mega_Stop_580,9526 Highway Blvd,City_453,TX,48.3629,-122.3717,4.07
Mega_Stop_581,2415 Highway Blvd,City_420,FL,39.6338,-92.0011,4.12
Mega_Stop_582,3020 Highway Blvd,City_450,FL,28.1704,-73.841,4.26
Mega_Stop_583,7707 Highway Blvd,City_149,TX,26.1606,-78.1464,3.46
Mega_Stop_584,1738 Highway Blvd,City_91,NC,35.735,-102.2517,3.75
Mega_Stop_585,6686 Highway Blvd,City_490,NY,35.0262,-117.0014,4.49
Mega_Stop_586,7042 Highway Blvd,City_169,MI,45.5019,-84.0217,3.03
Mega_Stop_587,7411 Highway Blvd,City_271,OH,38.2986,-96.1272,3.34
Mega_Stop_588,7896 Highway Blvd,City_415,PA,45.4582,-116.0313,3.08
Mega_Stop_589,833 Highway Blvd,City_34,TX,28.0493,-87.2758,3.47
Mega_Stop_590,7724 Highway Blvd,City_427,FL,39.4752,-77.8161,3.85
Mega_Stop_591,2544 Highway Blvd,City_108,MI,41.5503,-71.0885,3.5
Mega_Stop_592,5546 Highway Blvd,City_323,NY,32.2155,-91.6019,4.57
Mega_Stop_593,7244 Highway Blvd,City_33,CA,30.2546,-89.8778,4.54
Mega_Stop_594,3623 Highway Blvd,City_173,OH,32.108,-67.1239,4.22
Mega_Stop_595,4445 Highway Blvd,City_254,CA,25.6557,-68.6875,3.79
Mega_Stop_596,4763 Highway Blvd,City_37,GA,31.6495,-92.4486,3.39
Mega_Stop_597,7525 Highway Blvd,City_270,FL,26.7676,-109.9777,4.51
Mega_Stop_598,7734 Highway Blvd,City_471,PA,45.3036,-115.0535,4.53
Mega_Stop_599,5862 Highway Blvd,City_200,PA,31.3518,-83.8743,4.69
Mega_Stop_600,4522 Highway Blvd,City_361,IL,40.09,-107.264,4.99
Mega_Stop_601,493 Highway Blvd,City_112,MI,27.2489,-101.8453,3.22
Mega_Stop_602,6516 Highway Blvd,City_140,NC,26.3623,-76.5033,4.57
Mega_Stop_603,9250 Highway Blvd,City_160,FL,25.9566,-119.0038,4.54
Mega_Stop_604,4745 Highway Blvd,City_372,IL,44.4637,-120.035,4.41
Mega_Stop_605,9511 Highway Blvd,City_249,GA,48.4501,-70.6028,3.6
Mega_Stop_606,723 Highway Blvd,City_271,MI,29.8303,-68.9536,4.39
Mega_Stop_607,1239 Highway Blvd,City_440,MI,27.1014,-113.3686,3.53
Mega_Stop_608,6467 Highway Blvd,City_32,PA,29.0332,-90.1593,3.27
Mega_Stop_609,6123 Highway Blvd,City_66,FL,36.1499,-67.6006,3.37
Mega_Stop_610,3868 Highway Blvd,City_26,OH,44.6685,-82.5962,3.07
Mega_Stop_611,1956 Highway Blvd,City_350,TX,26.6081,-82.9038,4.08
Mega_Stop_612,2393 Highway Blvd,City_427,GA,48.1083,-100.223,3.33
Mega_Stop_613,3488 Highway Blvd,City_275,OH,35.7161,-87.9962,4.46
Mega_Stop_614,5434 Highway Blvd,City_200,CA,44.067,-117.3249,3.3
Mega_Stop_615,4745 Highway Blvd,City_416,PA,46.7565,-123.2074,4.57
Mega_Stop_616,5034 Highway Blvd,City_153,FL,43.29,-94.6606,4.99
Mega_Stop_617,3490 Highway Blvd,City_464,FL,34.1073,-113.1861,4.59
Mega_Stop_618,4159 Highway Blvd,City_374,MI,48.3466,-92.1381,4.65
Mega_Stop_619,6932 Highway Blvd,City_224,MI,35.1302,-103.9754,3.69
Mega_Stop_620,1942 Highway Blvd,City_413,PA,46.455,-124.4392,3.07
Mega_Stop_621,1703 Highway Blvd,City_127,FL,35.5185,-121.1601,4.69
Mega_Stop_622,3830 Highway Blvd,City_245,GA,31.813,-84.0805,3.32
Mega_Stop_623,433 Highway Blvd,City_25,GA,35.8392,-105.5279,4.15
Mega_Stop_624,2273 Highway Blvd,City_420,GA,42.9488,-103.141,3.46
Mega_Stop_625,3015 Highway Blvd,City_84,NY,30.3655,-95.91,3.86
Mega_Stop_626,5030 Highway Blvd,City_225,IL,36.5376,-107.4762,3.89
Mega_Stop_627,439 Highway Blvd,City_244,PA,26.7215,-72.4459,3.83
Mega_Stop_628,3653 Highway Blvd,City_198,NC,33.2379,-103.2286,3.16
Mega_Stop_629,9997 Highway Blvd,City_99,CA,41.8819,-84.9354,4.67
Mega_Stop_630,4754 Highway Blvd,City_390,CA,48.9457,-97.9431,4.78
Mega_Stop_631,5000 Highway Blvd,City_197,OH,34.9757,-106.0262,4.73
Mega_Stop_632,2336 Highway Blvd,City_339,TX,42.9028,-87.5129,3.95
Mega_Stop_633,8120 Highway Blvd,City_226,NC,45.5954,-94.4404,3.44
Mega_Stop_634,9706 Highway Blvd,City_26,NC,38.124,-69.5822,3.41
Mega_Stop_635,3786 Highway Blvd,City_290,TX,40.5261,-78.7343,4.88
Mega_Stop_636,7992 Highway Blvd,City_36,TX,36.242,-80.1059,4.22
Mega_Stop_637,8016 Highway Blvd,City_135,MI,33.3708,-107.0723,3.26
Mega_Stop_638,3586 Highway Blvd,City_278,NC,25.0025,-97.7597,3.08
Mega_Stop_639,1068 Highway Blvd,City_248,TX,45.4883,-69.6492,3.76
Mega_Stop_640,8033 Highway Blvd,City_127,NY,26.9933,-106.3394,3.21
Mega_Stop_641,6508 Highway Blvd,City_184,NC,31.4854,-74.1641,4.34
Mega_Stop_642,2051 Highway Blvd,City_382,IL,37.0912,-69.2849,4.72
Mega_Stop_643,3695 Highway Blvd,City_276,GA,40.4201,-94.0473,4.77
Mega_Stop_644,1725 Highway Blvd,City_218,FL,28.5002,-67.232,3.74
Mega_Stop_645,1942 Highway Blvd,City_337,NC,35.6882,-89.2878,4.13
Mega_Stop_646,8341 Highway Blvd,City_44,MI,42.7233,-101.0827,4.69
Mega_Stop_647,4044 Highway Blvd,City_335,PA,33.7314,-77.8596,3.89
Mega_Stop_648,484 Highway Blvd,City_254,TX,46.5375,-108.5932,4.67
Mega_Stop_649,8270 Highway Blvd,City_357,CA,35.014,-67.1046,4.36
Mega_Stop_650,2165 Highway Blvd,City_385,FL,39.6449,-77.1075,4.64
Mega_Stop_651,3835 Highway Blvd,City_311,IL,48.7608,-97.8087,4.44
Mega_Stop_652,2873 Highway Blvd,City_98,PA,41.026,-100.0686,4.95
